tradeDate,000300.ZICNodr,000300.ZICN,000300.ZICNwgt,000300.ZICNlever,CASH,CASHwgt,CASHodr,CASHlever,netValue,000300.ZICNnv,000300.ZICNfee,CASHnv,return,RSRSweek,net,RSRSday,return
2014/11/12,,0.013860298,,,0,,,,0.440009188,0.530129998,,1.022591487,0.004710615,0.440009188,-0.216296931,0.117334004,0.008434379
2014/11/13,,-0.005631945,,,0,,,,0.438089894,0.527152727,,1.022591487,-0.001919294,0.438089894,-0.202436633,0.11254469,-0.004789315
2014/11/14,1,0.000519295,1,1,0,0,0,1,0.438266565,1.546901866,0.003116167,0,0.000176671,0.438266565,-0.208068578,0.126404987,0.013860298
2014/11/17,,-0.005434933,,,0,,,,0.430819201,1.538517363,,,-0.007447364,0.430819201,-0.207549282,0.120731748,-0.00567324
2014/11/18,,-0.010053877,,,0,,,,0.420765324,1.523126796,,,-0.010053877,0.420765324,-0.212984216,0.121251043,0.000519295
2014/11/19,,-0.001653986,,,0,,,,0.419111338,1.520609647,,,-0.001653986,0.419111338,-0.223038093,0.115814552,-0.005436491
2014/11/20,,-4.73E-05,,,0,,,,0.419064041,1.520537728,,,-4.73E-05,0.419064041,-0.224692079,0.105760675,-0.010053877
2014/11/21,1,0.018107889,1,1,0,0,0,1,0.43717193,1.548317996,4.26E-06,0,0.018107889,0.43717193,-0.224739376,0.104106688,-0.001653986
2014/11/24,,0.02515077,,,0,,,,0.462319948,1.58775322,,,0.025148018,0.462319948,-0.206631487,0.104059392,-4.73E-05
2014/11/25,,0.013608917,,,0,,,,0.475928864,1.609508519,,,0.013608917,0.475928864,-0.181480717,0.122167281,0.018107889
2014/11/26,,0.013852286,,,0,,,,0.489781151,1.631959028,,,0.013852286,0.489781151,-0.167871801,0.147264215,0.025096934
2014/11/27,,0.011490749,,,0,,,,0.5012719,1.650819613,,,0.011490749,0.5012719,-0.154019514,0.160798617,0.013534402
2014/11/28,1,0.019532159,1,1,0,0,0,1,0.520804058,1.682975454,0.000405188,0,0.019532159,0.520804058,-0.142528765,0.174610352,0.013811735
2014/12/1,,0.00390504,,,0,,,,0.524468371,1.68956039,,,0.003664313,0.524468371,-0.122996607,0.18605983,0.011449478
2014/12/2,,0.036262515,,,0,,,,0.560730886,1.75195251,,,0.036262515,0.560730886,-0.119091566,0.205557713,0.019497883
2014/12/3,,0.014804675,,,0,,,,0.575535561,1.778082543,,,0.014804675,0.575535561,-0.082829051,0.209404724,0.003847011
2014/12/4,,0.045067657,,,0,,,,0.620603218,1.860049719,,,0.045067657,0.620603218,-0.068024376,0.245655547,0.036250823
2014/12/5,1,0.006594729,1,1,0,0,0,1,0.627197947,1.871788635,0.000568144,0,0.006594729,0.627197947,-0.022956719,0.260353377,0.01469783
2014/12/8,,0.040141675,,,0,,,,0.667036138,1.948453806,,,0.039838191,0.667036138,-0.01636199,0.305376946,0.045023569
2014/12/9,,-0.045912095,,,0,,,,0.621124043,1.861018733,,,-0.045912095,0.621124043,0.023779685,0.311839465,0.006462519
2014/12/10,,0.036233947,,,0,,,,0.657357991,1.929687341,,,0.036233947,0.657357991,-0.02213241,0.351961421,0.040121956
2014/12/11,,-0.01203532,,,0,,,,0.64532267,1.906602134,,,-0.01203532,0.64532267,0.014101537,0.305931279,-0.046030142
2014/12/12,1,0.003205654,1,1,0,0,0,1,0.648528324,1.912601041,0.000122806,0,0.003205654,0.648528324,0.002066217,0.342165226,0.036233947
2014/12/15,,0.007487797,,,0,,,,0.655951915,1.926975961,,,0.007423591,0.655951915,0.005271871,0.330023144,-0.012142082
2014/12/16,,0.0264315,,,0,,,,0.682383415,1.978587913,,,0.0264315,0.682383415,0.012759668,0.333228798,0.003205654
2014/12/17,,0.017167288,,,0,,,,0.699550703,2.012848138,,,0.017167288,0.699550703,0.039191168,0.340706994,0.007478196
2014/12/18,,-0.004374848,,,0,,,,0.695175856,2.004061468,,,-0.004374848,0.695175856,0.056358457,0.367116114,0.02640912
2014/12/19,1,0.011068458,1,1,0,0,0,1,0.706244313,2.026025256,0.000341297,0,0.011068458,0.706244313,0.051983609,0.384205144,0.01708903
2014/12/22,,0.003337443,,,0,,,,0.709413315,2.032798295,,,0.003169001,0.709413315,0.063052067,0.379779232,-0.004425911
2014/12/23,,-0.020704969,,,0,,,,0.688708345,1.991142004,,,-0.020704969,0.688708345,0.06638951,0.39084769,0.011068458
2014/12/24,,-0.028842741,,,0,,,,0.659865605,1.934532325,,,-0.028842741,0.659865605,0.045684541,0.394152111,0.00330442
2014/12/25,,0.031995735,,,0,,,,0.69186134,1.997429972,,,0.031995735,0.69186134,0.0168418,0.373437146,-0.020714965
2014/12/26,1,0.032569098,0.333333333,1,0,0.666666667,1,1,0.724430438,0.687851814,,1.375703628,0.032569098,0.724430438,0.048837536,0.344594405,-0.028842741
2014/12/29,,0.002787882,,,0,,,,0.725360596,0.68977214,,1.375703628,0.000930158,0.725360596,0.081406634,0.37659014,0.031995735
2014/12/30,,0.000604657,,,0,,,,0.725562564,0.690189341,,1.375703628,0.000201968,0.725562564,0.084194516,0.409064766,0.032474626
2014/12/31,1,0.021788065,0.333333333,1,0,0.666666667,1,1,0.73289462,0.693681086,1.75E-05,1.387397253,0.007332056,0.73289462,0.084799173,0.409994924,0.000930158
2015/1/5,,0.030058359,,,0,,,,0.743006197,0.714848537,,1.387397253,0.010111577,0.743006197,0.106587238,0.410195587,0.000200663
2015/1/6,,-0.000131821,,,0,,,,0.742961374,0.714754311,,1.387397253,-4.48E-05,0.742961374,0.136645596,0.417510942,0.007315355
2015/1/7,,0.000749501,,,0,,,,0.743216276,0.71529022,,1.387397253,0.000254901,0.743216276,0.136513775,0.427623681,0.010112739
2015/1/8,,-0.023471691,,,0,,,,0.735293372,0.698696651,,1.387397253,-0.007922904,0.735293372,0.137263276,0.42756966,-5.40E-05
2015/1/9,1,-0.003529425,1,1,0,0,0,1,0.734112646,2.079462399,0.004169854,0,-0.001180726,0.734112646,0.113791585,0.427819556,0.000249896
2015/1/12,,-0.009387772,,,0,,,,0.722721626,2.060032226,,,-0.01139102,0.722721626,0.11026216,0.420056466,-0.00776309
2015/1/13,,0.000130912,,,0,,,,0.722852538,2.060301927,,,0.000130912,0.722852538,0.100874388,0.414532846,-0.00552362
2015/1/14,,-0.003312215,,,0,,,,0.719540324,2.053489054,,,-0.003312215,0.719540324,0.1010053,0.405145074,-0.009387772
2015/1/15,,0.028623477,,,0,,,,0.748163801,2.11311635,,,0.028623477,0.748163801,0.097693085,0.405275986,0.000130912
2015/1/16,1,0.00857274,0.333333333,1,0,0.666666667,1,1,0.756736541,0.710436473,,1.420872946,0.00857274,0.756736541,0.126316563,0.401963379,-0.003312607
2015/1/19,,-0.080150916,,,0,,,,0.730726885,0.655716555,,1.420872946,-0.026009656,0.730726885,0.134889303,0.430586856,0.028623477
2015/1/20,,0.012163589,,,0,,,,0.734583741,0.663741127,,1.420872946,0.003856856,0.734583741,0.054738386,0.43907494,0.008488083
2015/1/21,,0.04397183,,,0,,,,0.748795286,0.693578228,,1.420872946,0.014211545,0.748795286,0.066901976,0.413065284,-0.026009656
2015/1/22,,0.005261025,,,0,,,,0.75052405,0.697236776,,1.420872946,0.001728764,0.75052405,0.110873806,0.417136275,0.004070991
2015/1/23,-1,0.001154168,0.333333333,1,0,0.666666667,1,1,0.750904125,0.704186057,0.002118915,1.412609943,0.000380075,0.750904125,0.116134831,0.432005242,0.014868968
2015/1/26,,0.010100758,,,0,,,,0.746520703,0.6970372,,1.412609943,-0.004383422,0.746520703,0.117288999,0.433747172,0.001741929
2015/1/27,,-0.009205235,,,0,,,,0.749605537,0.703555159,,1.412609943,0.003084834,0.749605537,0.127389758,0.434130256,0.000383085
2015/1/28,,-0.013974383,,,0,,,,0.754216872,0.713336041,,1.412609943,0.004611336,0.754216872,0.118184523,0.429746834,-0.004383422
2015/1/29,,-0.012421811,,,0,,,,0.758244697,0.721916247,,1.412609943,0.004027824,0.758244697,0.104210139,0.432796511,0.003049677
2015/1/30,-1,-0.013710075,0.333333333,1,0,0.666666667,1,1,0.76261416,0.714593128,3.13E-05,1.429248887,0.004369463,0.76261416,0.091788329,0.437408504,0.004611993
2015/2/2,,-0.023697589,,,0,,,,0.770375351,0.731328189,,1.429248887,0.00776119,0.770375351,0.078078253,0.441510405,0.004101901
2015/2/3,,0.02458818,,,0,,,,0.762302522,0.713956434,,1.429248887,-0.008072829,0.762302522,0.054380664,0.446034831,0.004524426
2015/2/4,,-0.010434033,,,0,,,,0.765760476,0.721380368,,1.429248887,0.003457954,0.765760476,0.078968845,0.453806258,0.007771427
2015/2/5,,-0.010288594,,,0,,,,0.769123593,0.728625361,,1.429248887,0.003363117,0.769123593,0.068534812,0.445466362,-0.008339896
2015/2/6,-1,-0.01632825,0.333333333,1,0,0.666666667,1,1,0.774367794,0.723047992,2.54E-05,1.446146866,0.005244201,0.774367794,0.058246217,0.448920319,0.003453957
2015/2/9,,0.010062653,,,0,,,,0.770979299,0.715735481,,1.446146866,-0.003388495,0.770979299,0.041917967,0.45232299,0.00340267
2015/2/10,,0.018072835,,,0,,,,0.764799089,0.702415797,,1.446146866,-0.00618021,0.764799089,0.05198062,0.457703582,0.005380592
2015/2/11,,0.007946179,,,0,,,,0.762033909,0.69648284,,1.446146866,-0.00276518,0.762033909,0.070053455,0.454321396,-0.003382186
2015/2/12,,0.002544719,,,0,,,,0.761142091,0.694572856,,1.446146866,-0.000891818,0.761142091,0.077999634,0.448223798,-0.006097598
2015/2/13,-1,0.007800176,0.333333333,1,0,0.666666667,1,1,0.758389261,0.711611596,,1.423223191,-0.00275283,0.758389261,0.080544353,0.445560978,-0.00266282
2015/2/16,,0.008508785,,,0,,,,0.755536834,0.705530813,,1.423223191,-0.002852427,0.755536834,0.088344529,0.444711297,-0.000849681
2015/2/17,-1,0.006505477,1,1,0,0,0,1,0.75333399,2.119832478,0.004237375,0,-0.002202844,0.75333399,0.096853313,0.442097659,-0.002613638
2015/2/25,,-0.012452579,,,0,,,,0.763636483,2.146066181,,,0.010302493,0.763636483,0.103358791,0.439245232,-0.002852427
2015/2/26,,0.024861359,,,0,,,,0.738772371,2.093364062,,,-0.024864112,0.738772371,0.090906212,0.437067301,-0.002177931
2015/2/27,-1,0.001832154,1,1,0,0,0,1,0.736890394,2.089428103,,0,-0.001881977,0.736890394,0.115767571,0.4473669,0.010299599
2015/3/2,,0.007925763,,,0,,,,0.728901311,2.07280199,,,-0.007989083,0.728901311,0.117599725,0.421834988,-0.025531912
2015/3/3,,-0.026268993,,,0,,,,0.754903201,2.127405584,,,0.026001891,0.754903201,0.125525488,0.421223524,-0.000611465
2015/3/4,,0.006512571,,,0,,,,0.748582723,2.114001767,,,-0.006320478,0.748582723,0.099256495,0.411233051,-0.009990473
2015/3/5,,-0.009813432,,,0,,,,0.758075925,2.134165973,,,0.009493202,0.758075925,0.105769066,0.43682961,0.02559656
2015/3/6,-1,-0.005109791,1,1,0,0,0,1,0.762947117,2.144421787,0.000165477,0,0.004871191,0.762947117,0.095955634,0.43019853,-0.006631081
2015/3/9,,0.016884016,,,0,,,,0.745695964,2.107907953,,,-0.017251152,0.745695964,0.090845843,0.439916593,0.009718063
2015/3/10,,-0.004856662,,,0,,,,0.750696179,2.11847434,,,0.005000215,0.750696179,0.107729859,0.444971393,0.0050548
2015/3/11,,0.001146871,,,0,,,,0.749519849,2.11598378,,,-0.00117633,0.749519849,0.102873197,0.427782192,-0.017189202
2015/3/12,,0.019161836,,,0,,,,0.72945323,2.073946327,,,-0.020066618,0.72945323,0.104020068,0.43261538,0.004833189
2015/3/13,-1,0.006884432,1,1,0,0,0,1,0.722048198,2.058645409,,0,-0.007405032,0.722048198,0.123181903,0.431452728,-0.001162652
2015/3/16,,0.024036671,,,0,,,,0.697419506,2.00856293,,,-0.024628692,0.697419506,0.130066335,0.411916532,-0.019536197
2015/3/17,,0.013788627,,,0,,,,0.682735709,1.97928508,,,-0.014683797,0.682735709,0.154103006,0.404984376,-0.006932156
2015/3/18,,0.023396541,,,0,,,,0.656832399,1.92867338,,,-0.02590331,0.656832399,0.167891634,0.380355684,-0.024628692
2015/3/19,,-0.001644592,,,0,,,,0.658695376,1.932269804,,,0.001862977,0.658695376,0.191288175,0.375716898,-0.004638786
2015/3/20,-1,0.013664952,0.333333333,1,0,0.666666667,1,1,0.643014612,0.634068886,,1.268137772,-0.015680764,0.643014612,0.189643583,0.367794805,-0.007922093
2015/3/23,,0.020215244,,,0,,,,0.636184353,0.621120594,,1.268137772,-0.006830258,0.636184353,0.203308535,0.368342402,0.000547597
2015/3/24,,0.00024921,,,0,,,,0.636098992,0.62095933,,1.268137772,-8.54E-05,0.636098992,0.223523779,0.363745062,-0.00459734
2015/3/25,,-0.008249283,,,0,,,,0.638909504,0.626276128,,1.268137772,0.002810512,0.638909504,0.223772989,0.356914804,-0.006830258
2015/3/26,,0.0024308,,,0,,,,0.638084563,0.624713993,,1.268137772,-0.000824941,0.638084563,0.215523706,0.35683172,-8.31E-05
2015/3/27,1,0.005478636,0.333333333,1,0,0.666666667,1,1,0.636215392,0.627883019,0.001889317,1.259544671,-0.001869171,0.636215392,0.217954506,0.353094511,-0.00373721
2015/3/30,,0.028905669,,,0,,,,0.644923866,0.646297253,,1.259544671,0.008708474,0.644923866,0.223433142,0.353905434,0.000810923
2015/3/31,,-0.00908675,,,0,,,,0.641851667,0.640451113,,1.259544671,-0.003072199,0.641851667,0.25233881,0.355734169,0.001828735
2015/4/1,,0.017786184,,,0,,,,0.647882452,0.6519442,,1.259544671,0.006030785,0.647882452,0.243252061,0.365460661,0.009726491
2015/4/2,,0.000213367,,,0,,,,0.64795523,0.652083319,,1.259544671,7.28E-05,0.64795523,0.261038245,0.362431283,-0.003029378
2015/4/3,1,0.011032839,0.333333333,1,0,0.666666667,1,1,0.651732382,0.639585505,3.52E-05,1.279241436,0.003777152,0.651732382,0.261251612,0.36839523,0.005963947
2015/4/7,,0.021233026,,,0,,,,0.658841657,0.653311042,,1.279241436,0.007109275,0.658841657,0.272284451,0.368460411,6.52E-05
2015/4/8,,0.008359251,,,0,,,,0.661675377,0.658795123,,1.279241436,0.002833721,0.661675377,0.293517477,0.372151481,0.003691071
2015/4/9,,-0.00786642,,,0,,,,0.659008289,0.653633094,,1.279241436,-0.002667089,0.659008289,0.301876728,0.379275631,0.00712415
2015/4/10,1,0.019120881,1,1,0,0,0,1,0.665515324,1.941575101,0.003917722,0,0.006507036,0.665515324,0.294010309,0.38206267,0.002787039
2015/4/13,,0.017489485,,,0,,,,0.680989036,1.975830935,,,0.015473712,0.680989036,0.31313119,0.37944461,-0.00261806
2015/4/14,,0.003862634,,,0,,,,0.684851671,1.983477606,,,0.003862634,0.684851671,0.330620675,0.396566107,0.017121497
2015/4/15,,-0.013079227,,,0,,,,0.671772444,1.957704169,,,-0.013079227,0.671772444,0.33448331,0.413998773,0.017432666
2015/4/16,,0.029918828,,,0,,,,0.701691272,2.017161392,,,0.029918828,0.701691272,0.321404083,0.417809393,0.003810621
2015/4/17,1,0.018132837,1,1,0,0,0,1,0.719824109,2.053734396,0.00033749,0,0.018132837,0.719824109,0.351322911,0.404718601,-0.013090792
2015/4/20,,-0.016280138,,,0,,,,0.703379654,2.020570009,,,-0.016444455,0.703379654,0.369455748,0.434637429,0.029918828
2015/4/21,,0.021276188,,,0,,,,0.724655842,2.064020629,,,0.021276188,0.724655842,0.35317561,0.452681835,0.018044406
2015/4/22,,0.02578418,,,0,,,,0.750440022,2.117931749,,,0.02578418,0.750440022,0.374451798,0.436347787,-0.016334048
2015/4/23,,0.000227831,,,0,,,,0.750667853,2.118414335,,,0.000227831,0.750667853,0.400235978,0.457623975,0.021276188
2015/4/24,1,-0.008100829,1,1,0,0,0,1,0.742567025,2.10117998,0.000142765,0,-0.008100829,0.742567025,0.400463809,0.483344999,0.025721024
2015/4/27,,0.022071866,,,0,,,,0.764570948,2.148072542,,,0.022003923,0.764570948,0.39236298,0.483496463,0.000151465
2015/4/28,,-0.013766455,,,0,,,,0.750804493,2.118703813,,,-0.013766455,0.750804493,0.414434846,0.475394951,-0.008101512
2015/4/29,,0.006824186,,,0,,,,0.757628679,2.133211688,,,0.006824186,0.757628679,0.400668391,0.497466817,0.022071866
2015/4/30,1,-0.00513219,1,1,0,0,0,1,0.752496489,2.122228351,6.33E-05,0,-0.00513219,0.752496489,0.407492577,0.483634869,-0.013831948
2015/5/4,,0.007937024,,,0,,,,0.760403669,2.139139551,,,0.007907181,0.760403669,0.402360387,0.490459055,0.006824186
2015/5/5,,-0.040689373,,,0,,,,0.719714296,2.053846336,,,-0.040689373,0.719714296,0.410297411,0.485306462,-0.005152593
2015/5/6,,-0.009510278,,,0,,,,0.710204019,2.034406274,,,-0.009510278,0.710204019,0.369608038,0.493243486,0.007937024
2015/5/7,,-0.018450291,,,0,,,,0.691753728,1.997215036,,,-0.018450291,0.691753728,0.360097761,0.452530396,-0.04071309
2015/5/8,1,0.019563142,1,1,0,0,0,1,0.71131687,2.036671526,,0,0.019563142,0.71131687,0.34164747,0.443020119,-0.009510278
2015/5/11,,0.028573898,,,0,,,,0.739890768,2.095706584,,,0.028573898,0.739890768,0.361210612,0.424569828,-0.018450291
2015/5/12,,0.01205573,,,0,,,,0.751946498,2.121124766,,,0.01205573,0.751946498,0.38978451,0.44413297,0.019563142
2015/5/13,,-0.006123076,,,0,,,,0.745823422,2.10817664,,,-0.006123076,0.745823422,0.40184024,0.472648747,0.028515777
2015/5/14,,-0.003749784,,,0,,,,0.742073638,2.100286235,,,-0.003749784,0.742073638,0.395717164,0.476683494,0.004034747
2015/5/15,1,-0.017881516,0.333333333,1,0,0.666666667,1,1,0.724192122,0.687687907,,1.375375815,-0.017881516,0.724192122,0.39196738,0.474642622,-0.002040873
2015/5/18,,-0.009209637,,,0,,,,0.721131657,0.681383626,,1.375375815,-0.003060464,0.721131657,0.374085863,0.473394255,-0.001248366
2015/5/19,,0.033545798,,,0,,,,0.732370158,0.704628894,,1.375375815,0.0112385,0.732370158,0.364876227,0.467469207,-0.005925049
2015/5/20,,0.004996774,,,0,,,,0.734065678,0.708158577,,1.375375815,0.001695521,0.734065678,0.398422025,0.464408742,-0.003060464
2015/5/21,,0.017937308,,,0,,,,0.740198433,0.720975644,,1.375375815,0.006132755,0.740198433,0.403418799,0.475716173,0.01130743
2015/5/22,1,0.022541067,0.333333333,1,0,0.666666667,1,1,0.748008197,0.704212798,4.97E-05,1.408525044,0.007809764,0.748008197,0.421356107,0.477373258,0.001657086
2015/5/25,,0.029484249,,,0,,,,0.757909186,0.725285108,,1.408525044,0.009900988,0.757909186,0.443897174,0.483386472,0.006013214
2015/5/26,,0.019308416,,,0,,,,0.764514053,0.739425287,,1.408525044,0.006604868,0.764514053,0.473381423,0.490950667,0.007564195
2015/5/27,,-0.003369832,,,0,,,,0.76335528,0.736937742,,1.408525044,-0.001158773,0.76335528,0.492689839,0.500867952,0.009917285
2015/5/28,,-0.069404729,,,0,,,,0.740054804,0.687525339,,1.408525044,-0.023300477,0.740054804,0.489320007,0.507335584,0.006467633
2015/5/29,1,0.001409843,1,1,0,0,0,1,0.740517465,2.092841946,0.004178423,0,0.000462661,0.740517465,0.419915278,0.501957261,-0.005378324
2015/6/1,,0.047472817,,,0,,,,0.785995742,2.194591099,,,0.045478277,0.785995742,0.421325121,0.432552532,-0.069404729
2015/6/2,,0.016739907,,,0,,,,0.802735649,2.231637562,,,0.016739907,0.802735649,0.468797937,0.433962375,0.001409843
2015/6/3,,-0.003547638,,,0,,,,0.799188011,2.223734547,,,-0.003547638,0.799188011,0.485537844,0.481430965,0.04746859
2015/6/4,,0.007327871,,,0,,,,0.806515882,2.240089637,,,0.007327871,0.806515882,0.481990206,0.498031771,0.016600806
2015/6/5,1,0.009437285,1,1,0,0,0,1,0.815953167,2.260824606,0.000505464,0,0.009437285,0.815953167,0.489318077,0.49443433,-0.003597441
2015/6/8,,0.023280815,,,0,,,,0.839010431,2.314075906,,,0.023057265,0.839010431,0.498755362,0.501762201,0.007327871
2015/6/9,,-0.006801504,,,0,,,,0.832208927,2.298390113,,,-0.006801504,0.832208927,0.522036177,0.511177582,0.009415382
2015/6/10,,-0.001571533,,,0,,,,0.830637394,2.294780955,,,-0.001571533,0.830637394,0.515234673,0.534430218,0.023252636
2015/6/11,,-0.000474769,,,0,,,,0.830162626,2.293691723,,,-0.000474769,0.830162626,0.51366314,0.527559676,-0.006870542
2015/6/12,1,0.005361933,0.333333333,1,0,0.666666667,1,1,0.835524559,0.768674459,,1.537348917,0.005361933,0.835524559,0.513188372,0.525988143,-0.001571533
2015/6/15,,-0.021589863,,,0,,,,0.828379604,0.752256748,,1.537348917,-0.007144954,0.828379604,0.518550305,0.525513375,-0.000474769
2015/6/16,,-0.030402718,,,0,,,,0.8184923,0.729730267,,1.537348917,-0.009887304,0.8184923,0.496960442,0.530875308,0.005361933
2015/6/17,,0.014506825,,,0,,,,0.823184782,0.740393494,,1.537348917,0.004692482,0.823184782,0.466557724,0.523730353,-0.007144954
2015/6/18,,-0.041375281,,,0,,,,0.809922383,0.710384599,,1.537348917,-0.013262399,0.809922383,0.481064549,0.513698467,-0.010031886
2015/6/19,1,-0.061371521,0.333333333,1,0,0.666666667,1,1,0.790930209,0.735149,,1.470297999,-0.018992174,0.790930209,0.439689268,0.518557496,0.004859029
2015/6/23,,0.031635184,,,0,,,,0.801586856,0.758777346,,1.470297999,0.010656647,0.801586856,0.378317747,0.504950351,-0.013607145
2015/6/24,,0.019457036,,,0,,,,0.80825262,0.773685468,,1.470297999,0.006665764,0.80825262,0.40995293,0.484908776,-0.020041574
2015/6/25,,-0.036223108,,,0,,,,0.795911186,0.746161684,,1.470297999,-0.012341434,0.795911186,0.429409966,0.495565423,0.010656647
2015/6/26,-1,-0.081950696,1,1,0,0,0,1,0.769065886,2.151276479,0.006473249,0,-0.026845299,0.769065886,0.393186859,0.488007395,-0.007558028
2015/6/29,,-0.03392688,,,0,,,,0.798874894,2.223038367,,,0.029809008,0.798874894,0.311236163,0.499795937,0.011788542
2015/6/30,,0.064988522,,,0,,,,0.734003895,2.083405667,,,-0.064870999,0.734003895,0.277309283,0.525673114,0.025877177
2015/7/1,,-0.050429323,,,0,,,,0.785061068,2.19254083,,,0.051057173,0.785061068,0.342297804,0.556458996,0.030785883
2015/7/2,,-0.034694236,,,0,,,,0.817349898,2.264490747,,,0.03228883,0.817349898,0.291868481,0.486854742,-0.069604254
2015/7/3,-1,-0.055576326,1,1,0,0,0,1,0.864857956,2.373998579,0.000670177,0,0.047508058,0.864857956,0.257174246,0.534862575,0.048007832
2015/7/6,,0.028569552,,,0,,,,0.835165861,2.305196358,,,-0.029692096,0.835165861,0.201597919,0.568252741,0.033390167
2015/7/7,,-0.01779739,,,0,,,,0.853686231,2.348287246,,,0.01852037,0.853686231,0.230167471,0.620803356,0.052550615
2015/7/8,,-0.069838296,,,0,,,,0.920346747,2.51016063,,,0.066660516,0.920346747,0.212370081,0.591239645,-0.029563711
2015/7/9,,0.062074792,,,0,,,,0.86155796,2.366845274,,,-0.058788787,0.86155796,0.142531785,0.608725819,0.017486174
2015/7/10,-1,0.052217071,1,1,0,0,0,1,0.806120891,2.239204996,,0,-0.05543707,0.806120891,0.204606577,0.673951497,0.065225678
2015/7/13,,0.025308238,,,0,,,,0.780155478,2.181811463,,,-0.025965413,0.780155478,0.256823648,0.607577307,-0.06637419
2015/7/14,,-0.023947196,,,0,,,,0.804757994,2.23615527,,,0.024602516,0.804757994,0.282131886,0.552482665,-0.055094642
2015/7/15,,-0.035996374,,,0,,,,0.839596666,2.315432897,,,0.034838673,0.839596666,0.25818469,0.526517252,-0.025965413
2015/7/16,,0.007683754,,,0,,,,0.832365104,2.298749098,,,-0.007231562,0.832365104,0.222188316,0.549904367,0.023387114
2015/7/17,-1,0.037835609,1,1,0,0,0,1,0.795117094,2.214700309,,0,-0.037248011,0.795117094,0.22987207,0.584580548,0.034676181
2015/7/20,,0.002193428,,,0,,,,0.792918844,2.209837192,,,-0.002198249,0.792918844,0.267707678,0.576734844,-0.007845703
2015/7/21,,0.001295604,,,0,,,,0.791615846,2.206959653,,,-0.001302999,0.791615846,0.269901106,0.537411218,-0.039323626
2015/7/22,,-0.002125634,,,0,,,,0.793751835,2.211678732,,,0.002135989,0.793751835,0.27119671,0.535212969,-0.002198249
2015/7/23,,0.022276228,,,0,,,,0.770905078,2.161721895,,,-0.022846757,0.770905078,0.269071076,0.533915684,-0.001297285
2015/7/24,-1,-0.017687718,1,1,0,0,0,1,0.789129549,2.201479311,,0,0.018224471,0.789129549,0.291347304,0.536036809,0.002121126
2015/7/27,,-0.08950249,,,0,,,,0.871275285,2.389956787,,,0.082145737,0.871275285,0.273659586,0.513246666,-0.022790143
2015/7/28,,-0.002002144,,,0,,,,0.872958537,2.393983075,,,0.001683252,0.872958537,0.184157096,0.530626959,0.017380292
2015/7/29,,0.030819834,,,0,,,,0.846341451,2.331102778,,,-0.026617086,0.846341451,0.182154952,0.612721004,0.082094045
2015/7/30,,-0.029687205,,,0,,,,0.87200707,2.391706361,,,0.025665619,0.87200707,0.212974786,0.614482532,0.001761528
2015/7/31,-1,0.000337259,1,1,0,0,0,1,0.871723371,2.390459288,0.000568646,0,-0.000283699,0.871723371,0.183287581,0.582676559,-0.031805973
2015/8/3,,0.003279131,,,0,,,,0.868195599,2.382607792,,,-0.003527773,0.868195599,0.18362484,0.611507785,0.028831226
2015/8/4,,0.030583337,,,0,,,,0.836436072,2.308126304,,,-0.031759527,0.836436072,0.186903972,0.611085149,-0.000422635
2015/8/5,,-0.020795229,,,0,,,,0.858245262,2.359017603,,,0.021809191,0.858245262,0.217487308,0.60779523,-0.00328992
2015/8/6,,-0.009104915,,,0,,,,0.867507431,2.380968723,,,0.009262169,0.867507431,0.19669208,0.576246964,-0.031548266
2015/8/7,-1,0.019407501,1,1,0,0,0,1,0.847556448,2.333936783,,0,-0.019950983,0.847556448,0.187587164,0.596618546,0.020371582
2015/8/10,,0.044410531,,,0,,,,0.801081589,2.227949352,,,-0.046474859,0.801081589,0.206994666,0.605580811,0.008962265
2015/8/11,,-0.004342033,,,0,,,,0.805815208,2.238520615,,,0.004733619,0.805815208,0.251405197,0.585762244,-0.019818567
2015/8/12,,-0.01250648,,,0,,,,0.819213182,2.26871407,,,0.013397974,0.819213182,0.247063164,0.539287385,-0.046474859
2015/8/13,,0.014666603,,,0,,,,0.803465644,2.233267242,,,-0.015747538,0.803465644,0.234556684,0.543610646,0.004323261
2015/8/14,-1,-0.00047196,1,1,0,0,0,1,0.803979899,2.234416007,,0,0.000514255,0.803979899,0.249223287,0.555949703,0.012339057
2015/8/17,,0.001062883,,,0,,,,0.802915885,2.23203982,,,-0.001064014,0.802915885,0.248751327,0.541027955,-0.014921747
2015/8/18,,-0.06390911,,,0,,,,0.863108938,2.370519046,,,0.060193053,0.863108938,0.249814211,0.541499692,0.000471737
2015/8/19,,0.015749174,,,0,,,,0.848958231,2.33721075,,,-0.014150707,0.848958231,0.185905101,0.540434263,-0.001065429
2015/8/20,,-0.032609763,,,0,,,,0.877799874,2.405601254,,,0.028841643,0.877799874,0.201654275,0.600503193,0.06006893
2015/8/21,-1,-0.046782639,1,1,0,0,0,1,0.916251381,2.499105168,0.000796457,0,0.038451507,0.916251381,0.169044512,0.584327092,-0.016176101
2015/8/24,,-0.091542037,,,0,,,,0.99979311,2.717719502,,,0.083541729,0.99979311,0.122261873,0.615906955,0.031579863
2015/8/25,,-0.073661028,,,0,,,,1.057673983,2.879665044,,,0.057880873,1.057673983,0.030719836,0.660505179,0.044598225
